"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Colombia","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Gutiérrez, L.A., Naranjo, N., Jaramillo, L.M., Muskus, C., Luckhart, S., Conn, J.E. and Correa, M.M. (2008).  Natural infectivity of Anopheles species from the Pacific and Atlantic Regions of Colombia. Acta Tropica, 107(2):99-105"
"Colombia","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Gutiérrez, L.A., Naranjo, N., Jaramillo, L.M., Muskus, C., Luckhart, S., Conn, J.E. and Correa, M.M. (2008).  Natural infectivity of Anopheles species from the Pacific and Atlantic Regions of Colombia. Acta Tropica, 107(2):99-105"
"Colombia","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Colombia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Gutierrez, L.A., Gonzalez, J.J., Gomez, G.F., Castro, M.I., Rosero, D.A., Luckhart, S., Conn, J.E. and Correa, M.M. (2009).  Species composition and natural infectivity of anthropophilic Anopheles (Diptera: Culicidae) in the states of Cordoba and Antioquia, Northwestern Colombia. Memórias do Instituto Oswaldo Cruz, 104(8):1117-1124"
"Bolivia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Harris, A.F., Matias-Arnéz, A. and Hill, N. (2006).  Biting time of Anopheles darlingi in the Bolivian Amazon and implications for control of malaria. Transactions of the Royal Society of Tropical Medicine and Hygiene, 100(1):45-7"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Dos Santos, R.L., Forattini, O.P. and Burattini, M.N. (2004).  Anopheles albitarsis s.l. (Diptera: Culicidae) survivorship and density in a rice irrigation area of the state of São Paulo, Brazil. Journal of Medical Entomology, 41(5):997-1000"
